id,INFORMAL_GROUP_ID,RECOMMENDED_SCIENTIFIC_NAME,COMMON_NAME,SYNONYM
57768,19,Polybius henslowii,,
45719,67,Polyblastia,,
180050,67,Polyblastia agraria,,
187663,67,Polyblastia albida,,
249576,67,Polyblastia cruenta,,
218162,67,Polyblastia cupularis,,
76117,67,Polyblastia dermatodes,,
200648,67,Polyblastia efflorescens,,
220360,67,Polyblastia gothica,,
174658,67,Polyblastia helvetica,,
192879,67,Polyblastia inumbrata,,
317181,67,Polyblastia inumbrata agg.,,
139327,67,Polyblastia melaspora,,
108634,67,Polyblastia philaea,,
185874,67,Polyblastia quartzina,,
190448,67,Polyblastia schaereriana,,
160633,67,Polyblastia sendtneri,,
70973,67,Polyblastia singularis,,
116811,67,Polyblastia terrestris,,
181546,67,Polyblastia theleodes,,
256168,67,Polyblastia verrucosa,,
18091,48,Polyblastus,,
145978,48,Polyblastus macrocentrus,,
187989,48,Polyblastus alternans,,
136212,48,Polyblastus melanostigmus,,
156693,48,Polyblastus nanus,,
204104,48,Polyblastus pallicoxa,,
37912,48,Polyblastus stenocentrus,,
233244,48,Polyblastus westringi,,
101626,48,Polyblastus bridgmani,,
204964,48,Polyblastus cancer,,
213353,48,Polyblastus cothurnatus,,
132737,48,Polyblastus parvulus,,
89336,48,Polyblastus pedalis,,
105199,48,Polyblastus pedalis ssp. carbonator,,
148272,48,Polyblastus pinguis,,
41568,48,Polyblastus subalpinus,,
229611,48,Polyblastus tener,,
87661,48,Polyblastus tuberculatus,,
138129,48,Polyblastus varitarsus,,
208595,48,Polyblastus wahlbergi,,
84385,100,Polycarpa,,
69355,100,Polycarpa comata,,
108508,100,Polycarpa fibrosa,,
168622,100,Polycarpa gracilis,,
341603,100,Polycarpa pentarhiza,,
253673,100,Polycarpa pomaria,,
337447,100,Polycarpa scuba,,
339174,100,Polycarpa tenera,,
109090,100,Polycarpa violacea,,
21545,27,Polycarpon,,
94213,27,Polycarpon tetraphyllum,Four-leaved Allseed,
203768,27,Polycarpon tetraphyllum var. diphyllum,,
81519,27,Polycarpon tetraphyllum var. tetraphyllum,,
232435,26,Polycelis,,
121310,26,Polycelis felina,,
338290,26,Polycelis nigra,,
201059,26,Polycelis nigra or tenuis,,
241070,26,Polycelis tenuis,,
145505,43,Polycentropodidae,,
68315,43,Polycentropus,,
215468,43,Polycentropus flavomaculatus,,
48170,43,Polycentropus irroratus,,
207893,43,Polycentropus kingi,,
207096,29,Polycephalomyces,,
73243,29,Polycephalomyces ramosus,,
331514,73,Polycera,,
340482,73,Polycera elegans,,
38774,73,Polycera faeroensis,,
331280,73,Polycera quadrilineata,,
340744,73,Polyceridae,,
332792,73,Polycerinae,,
336254,73,Polyceroidea,,
341102,5,Polychaeta,,
331897,5,Polychaeta incertae sedis,,
214260,3,Polychaetophora,,
198398,3,Polychaetophora lamellosa,,
334280,19,Polychelida,,
341346,19,Polychelidae,,
332933,19,Polycheriinae,,
128319,67,Polychidium,,
246409,67,Polychidium muscicola,,
149733,53,Polychrysia,,
158693,53,Polychrysia moneta,Golden Plusia,
338799,5,Polycirrinae,,
106445,5,Polycirrus,,
182230,5,Polycirrus arcticus,,
337589,5,Polycirrus arenivorus,,
182558,5,Polycirrus aurantiacus,,
332584,5,Polycirrus caliendrum,,
251306,5,Polycirrus denticulatus,,
95641,5,Polycirrus haematodes,,
102592,5,Polycirrus latidens,,
107435,5,Polycirrus medusa,,
13836,5,Polycirrus n. sp.,,
317711,5,Polycirrus norvegica,,
79411,5,Polycirrus norvegicus,,
366008,5,Polycirrus pallidus,,
338823,5,Polycirrus plumosus,,
331859,5,Polycirrus tenuisetis,,
191343,100,Polycitor,,
246262,100,Polycitor searli,,
332441,100,Polycitoridae,,
334035,26,Polycladida,,
129857,29,Polycladium,,
89247,29,Polycladium equiseti,,
333009,100,Polyclinidae,,
227575,100,Polyclinum,,
64742,100,Polyclinum aurantium,,
143324,27,Polycnemum,,
36330,27,Polycnemum arvense,,
129968,29,Polycoccum,,
196224,29,Polycoccum arnoldii,,
231112,29,Polycoccum crassum,,
289693,29,Polycoccum dannenbergii,,
238579,29,Polycoccum dzieduszyckii,,
153094,29,Polycoccum kerneri,,
18850,29,Polycoccum marmoratum,,
137015,29,Polycoccum microcarpum,,
317297,29,Polycoccum microsticticum,,
317297,67,Polycoccum microsticticum,,
128268,29,Polycoccum microstictum,,
213036,29,Polycoccum minutulum,,
82154,29,Polycoccum opulentum,,
37990,29,Polycoccum peltigerae,,
98996,29,Polycoccum pulvinatum,,
171203,29,Polycoccum slaptoniense,,
305785,29,Polycoccum sporastatiae,,
117115,29,Polycoccum squamarioides,,
247123,29,Polycoccum trypethelioides,,
156257,29,Polycoccum vermicularium,,
338694,19,Polycope,,
334948,19,Polycope areolata,,
9133,19,Polycope orbicularis,,
334600,19,Polycopidae,,
341652,19,Polycopinae,,
339348,19,Polycopoidea,,
335800,19,Polycopsisinae,,
22993,26,Polycystididae,,
291016,48,Polycystus,,
183438,48,Polycystus clavicornis,,
154120,29,Polydesmia,,
121609,29,Polydesmia fructicola,,
74757,29,Polydesmia pruinosa,,
163282,72,Polydesmida,,
11228,72,Polydesmidae,,
109905,72,Polydesmus,,
21872,72,Polydesmus angustus,Common Flat-backed Millipede,
65196,72,Polydesmus barberii,,
172121,72,Polydesmus coriaceus,,
130099,72,Polydesmus denticulatus,,
200225,72,Polydesmus inconstans,,
245642,5,Polydora,,
103901,5,Polydora ciliata,,
160799,5,Polydora cornuta,,
46655,5,Polydora hermaphroditica,,
332490,5,Polydora hoplura,,
145107,5,Polydora limicola,,
40950,5,Polydora posthamata,,
173139,39,Polydrusus,,
16867,39,Polydrusus formosus,,
